person_id,total_offer_views,total_completed_offers,total_rewards_received,average_offer_payment,number_of_transactions,average_transaction_amount
9721f24798b04dd18723e4504512cbb6,5,0,0.0,0.0,4,1.7925
9725d40b36284fcfb54385e6b0dc8888,7,4,8.0,23.32,5,21.162
9726361a96044280a16ee85ec75d6ef1,3,3,12.0,7.859999999999999,9,7.724444444444446
97296640114045da9189590d8b65ba1b,2,1,10.0,16.67,2,17.845
9729bb96b9f540cdaeca72e11f63dba1,2,1,5.0,7.0,9,2.9955555555555553
972f123ca0404df6bc8eeb937c044778,3,0,0.0,0.0,4,2.2325
972f3e16555749c6bb04675c98a955d9,10,1,2.0,23.17,8,16.025000000000002
9738f8724dba4c13a3dea73e9d2a3c4b,3,5,19.0,12.956,13,12.494615384615388
97412a543c2c4ff9948a92cfd90688f8,11,10,47.0,17.41,14,18.514285714285712
974426519c1f4e6e876a7bffeec78254,4,1,2.0,9.39,6,2.685
974679ad6fc2430ca1239ec26f5aa33e,3,2,7.0,29.625,6,28.355
97469d07866748b5bd85df35643b9dca,6,0,0.0,0.0,6,2.5966666666666662
9766bd644a6748b0a7d71b305a4e576a,3,4,14.0,17.005000000000003,5,15.198000000000002
97672da9d1ee46db8aaaa7f6484a06e1,5,0,0.0,0.0,4,2.505
97681d53482d422f84214bf4e0a77b60,9,10,55.0,12.4,21,22.830952380952382
976931110347490ba94ef6e8db5bd5f4,3,2,7.0,30.619999999999997,4,28.057499999999997
976b4e8c34884e0bb9af62e5952299af,2,0,0.0,0.0,2,2.91
976bf9ec3fe746819ca6ebba0f8ce261,1,1,2.0,3.73,15,3.43
9773a632734541e28fa06a6260e218ed,11,11,58.0,26.955454545454543,15,27.092000000000002
9774f8358c604beda7ba9c5db92b71f0,3,4,19.0,11.514999999999999,13,11.83769230769231
977674731e48466dbb0f5c7233952102,8,1,5.0,7.88,11,1.9763636363636365
97784e4285e24be886c6dad4fb111df2,4,2,8.0,21.805,5,21.714000000000002
97893bd25b3140cda0b3a45c22e0ac2a,2,2,7.0,5.4,12,4.155833333333333
978d48db5c714a4490d904412f85b502,14,14,124.0,22.942857142857147,17,24.170588235294115
978e868c211a4e249c1c449b43c7a079,4,0,0.0,0.0,7,1.9700000000000002
978f08557c534f12b34296dfcc0e07ba,3,3,18.0,30.17,14,28.162857142857145
979166cfc1034fb19adbe7b4c8485712,7,5,42.0,19.11,7,20.404285714285713
9796e4df311542f49cdf0186e70ea57d,4,4,17.0,18.775,18,16.77388888888889
979a2fda285e4faf8d3cdb835c77bc95,2,3,15.0,30.153333333333336,13,28.506923076923076
979b2f7c5caa40be87ca906ecab52491,10,10,47.0,21.969,14,20.316428571428567
97a00dcfd0774700ad1492131a3bfef3,10,10,36.0,26.016000000000002,20,25.5045
97a351eb00294a7eb63ebdadc0337bdc,9,9,19.0,9.924444444444445,24,8.947916666666666
97a8ba1ac0b24bda94f21053233b480c,10,11,49.0,19.86181818181818,20,21.852
97a94283e9a84bb2907d7fb3402c5e26,5,0,0.0,0.0,4,1.38
97b1d28f6eb24c33a0c6fbbbde513593,3,2,7.0,25.515,9,18.143333333333334
97b225b7e557432fa500ee373ca43658,1,0,0.0,0.0,5,2.7539999999999996
97b2476046874de3975e8feee95a1f98,1,1,5.0,5.37,10,6.986999999999999
97b6993c232946d3b6b9f90530ff8073,4,2,7.0,14.120000000000001,5,14.947999999999999
97b6a247534840ec9e7bba870f512d2e,6,5,13.0,7.3180000000000005,7,6.327142857142858
97b82b1dc51c49128eac3df380b69fcf,6,2,15.0,17.29,9,16.04222222222222
97b8f814bb614ae28db8ea8adf4068ff,4,3,17.0,22.953333333333333,5,21.36
97b938182cbd48e2b02c859dc8e7838c,10,6,12.0,4.92,27,1.9496296296296298
97ba0e38ba9b4ea7866e04e79b210eaa,1,3,12.0,14.326666666666666,12,10.285
97bbddc7d3fc49eba7d1eac59ce081e6,6,1,3.0,14.13,9,17.114444444444448
97bf8b6d1e0841708ac5ec713002e3c2,3,4,28.0,12.0825,6,16.381666666666664
97c0d21869cf456089910a992fe39e77,17,8,80.0,12.98,22,16.42363636363637
97c1300e59de49a499cf33f476be1fb0,1,1,2.0,1.1,6,2.3749999999999996
97c8db12d9de44febcf5b937fe549be8,7,4,15.0,26.240000000000002,9,21.484444444444446
97c8fec728ec4ffa9b6442fdbd5e3b27,10,9,26.0,14.603333333333332,16,11.59125
97d591c65b6841cc8dddd85dafcec754,5,0,0.0,0.0,7,2.1942857142857144
97d7120a2a154a6d98b053e64b782ecf,3,3,12.0,16.44333333333333,12,14.804166666666665
97d74521f0a347c1b6a2927ac9c6dc66,4,2,15.0,23.235,4,27.4475
97e14b58760146e997cfa6deaddff181,5,1,2.0,23.56,5,21.362000000000002
97eaf64c50114ced8360ab029cf6830d,6,1,5.0,17.3,3,19.64333333333333
97ec3a7c95174bab9b9c8053edd72975,3,2,13.0,33.11,2,33.11
97ec7fd299d94efdb09450d8482ee28c,3,1,5.0,6.01,12,2.934166666666666
97ee6e7a12fe4064b260fa48bdd0330f,6,0,0.0,0.0,4,3.7074999999999996
980042c1e18f4d0e97f169b1c4db22a2,7,7,50.0,12.062857142857144,17,12.153529411764705
980053d5b9174be1bcc5c78a3b91d388,1,2,7.0,32.685,7,26.685714285714287
98013dc9ce0345959cfbba2f87d5b02b,2,2,7.0,17.4,3,19.926666666666666
980510900b1b450fab56e15f4bf4a671,4,3,12.0,23.973333333333333,6,20.245
98052fcaec9943b79064c5fdf97370ec,2,1,3.0,12.03,11,11.601818181818182
980699ae26bc4cb79e8b7f98bec85235,8,6,32.0,16.313333333333333,8,16.6675
9807a408d97540b4ab334e87d0fd0f81,5,2,15.0,21.725,6,18.496666666666666
980a16c52ebe4f13bf23f1d767c34886,3,0,0.0,0.0,2,1.065
981097a0c3a04335a77b9727d29e9bc1,10,10,23.0,3.810000000000001,21,3.962380952380953
981285f3c81d491086cffd54eefbc436,2,2,10.0,6.14,9,2.756666666666667
9813870bca3940ddbcb7bb452f3cb4b2,19,19,100.0,18.546842105263156,21,18.106666666666666
98176429017542b6a95652cd6cadae28,2,2,8.0,5.59,9,3.902222222222223
981be70bd44940f7be52e5636ab486a0,7,3,17.0,17.533333333333335,9,12.80222222222222
981ed25a47684c6da38aff1ef8aab7b9,11,10,88.0,11.163999999999998,22,9.803181818181821
9820af405835425998184770498fecd9,3,1,2.0,3.73,5,3.1
982afcfac1bf4f2183a1d6ce7cd44e29,3,0,0.0,0.0,2,14.165
982f2197b2c3414c976128bae1ba834a,2,2,15.0,28.92,3,26.003333333333334
982f55c5b5f742c1a7edcdfce10f067b,5,2,8.0,14.585,5,10.725999999999999
98309897d4a3438689554a358f382404,3,2,15.0,8.45,7,10.399999999999997
9831341c3d0840219ce2b4cd6ac0dd54,4,1,5.0,91.1,19,6.970526315789473
983220d3eb664ad5b2dcbe70c8428904,3,0,0.0,0.0,6,2.7483333333333335
9843c97aedff4db3962791fdea8c1cf8,7,6,48.0,20.07,8,21.61125
984ada73b03f4ed49177ff89ff121dd1,5,2,7.0,2.91,15,2.2340000000000004
984ec7ad847d484d93d47a261f759168,5,2,10.0,6.72,11,3.6581818181818178
985cee18d3924059afd7b8885a5f0702,9,4,8.0,14.38,6,15.1
9861f4f583b54daa9cfa0bb56bb8c90c,6,6,32.0,8.676666666666668,18,9.773333333333332
98648e9fc28f44d99eac963018d97f1e,10,2,12.0,18.945,4,22.6075
986856bfc2d14662be276f396431cf47,6,0,0.0,0.0,2,0.22999999999999998
986d627671cc4bcf933079194b5f4f77,11,11,33.0,14.318181818181818,20,13.6985
986e41e705c24520ac37983e359180f0,9,1,5.0,11.55,8,17.805
986ed6f6ef6a4a4eb34b41f06507e88a,7,2,13.0,18.4,6,13.148333333333335
9871954394374da0b9ba43f7b591bb98,3,2,8.0,5.445,21,7.665714285714284
987b30b5cc6e454c8b6cdd6d2e90950d,4,1,3.0,7.82,5,2.5300000000000002
9882b2fa3d074434910a111fbd937f16,4,4,22.0,16.5,19,17.660526315789475
9885e229fb8541afb0fb5d4d25eef01f,3,0,0.0,0.0,6,3.098333333333333
988bb20673b4417d9426fd9b70ec6ac3,5,5,27.0,15.412,12,11.769166666666669
988cc778d73f461f9b7ef0c66f6b98ba,5,0,0.0,0.0,8,3.475
9893136dc7e4493c834bf29d2c90b4b5,3,0,0.0,0.0,5,1.484
9893d7208428455a98dc1a402148b3c8,3,4,15.0,142.7725,5,119.15800000000002
9894250fd5b34abda073bb1c71f19f0d,1,0,0.0,0.0,2,17.465
9895c026669a4010af96aceb0eb52c5e,3,1,2.0,22.26,1,22.26
989c1a0aab464aefbeff92261b090784,5,6,19.0,16.325,12,17.160833333333333
989cad8f2a0a431585d1f836add201f6,10,9,29.0,10.037777777777777,25,5.960799999999998
989e038d4f24452a9749187962f9aa1a,1,0,0.0,0.0,4,0.61
989e7b86a4f54af1b550970806313851,4,2,4.0,5.955,10,4.119999999999999
989f334a4cff440786166cb2d46cbfa6,6,6,25.0,21.486666666666665,11,27.256363636363634
98a0906086e94e4cab5e8b6347a1f5ee,4,0,0.0,0.0,2,1.51
98a12d1ecd934b9c89ac289213f4cd81,4,4,27.0,21.615,15,18.064666666666664
98acc5bdb36144b88c2ff68e0ec95d54,5,0,0.0,0.0,4,2.0175
98aeea48f03b4f9c86d90c6a81fb2672,3,0,0.0,0.0,4,1.71
98b25c8567dd41a0bf9a08de619c06d6,4,4,28.0,13.74,12,10.576666666666666
98b2efb5c5ec429da4c245755f905f8d,29,29,67.0,29.260689655172424,36,28.16305555555557
98b40e9108fa47cc9212edb544252f3b,28,27,54.0,30.59,33,28.779393939393934
98b42c921d7c4b51b74959396f40b05a,9,0,0.0,0.0,3,2.073333333333333
98b81a8ffdd14bb986d80673491171a7,3,3,20.0,17.603333333333335,12,11.395833333333334
98ba686b0d9943279f4ef1ee9480eaff,3,3,20.0,12.493333333333334,12,8.629166666666666
98bc341c0a12404bb55dcd592cc84bd0,3,1,2.0,7.41,5,4.552
98c1b918a5ed47758c74bf3450b3dc2a,29,29,277.0,14.713103448275854,35,14.603428571428557
98ca9e631e8642098811723c5356e663,6,0,0.0,0.0,3,3.47
98cd432801084dc4934d10bd3420133e,9,9,29.0,25.156666666666663,9,25.156666666666663
98d67b97a0f042ad89c3b4db85b4df27,4,4,11.0,27.2525,8,28.36625
98d7c07f21064a5bad8c1ac3262939ca,2,2,13.0,24.905,5,25.526000000000003
98d80971baf94fd0ae06df25bb48bf14,11,11,34.0,12.512727272727272,17,13.547647058823529
98da26ac30d94be693bc1c0050b73aae,7,3,17.0,19.85,7,19.38714285714286
98da9b1c61c447bb806a7d259a715472,5,5,50.0,22.020000000000003,11,25.26
98df356ed5864c12a227be4fff503e42,10,0,0.0,0.0,7,1.5157142857142858
98e2c9e8ee564e5caa384f0829fbcac8,6,1,10.0,18.27,3,19.076666666666668
98e39d45023d4ecabec274f5678d8e61,4,4,17.0,13.667499999999999,8,10.207500000000001
98e61b34c4374acaa50d5012b480f234,6,3,13.0,20.063333333333333,4,18.0775
98fa1cabd1ae43cf9a8edd3b3332eeae,10,10,93.0,23.435,12,25.174166666666665
990080173c3f4871bb8634a9b50e118a,1,2,15.0,15.58,4,15.36
990ac03c08fd4746997436c1a9d2fe97,1,0,0.0,0.0,5,3.864
990b543afdc242edab401939688ddfc2,3,0,0.0,0.0,5,2.2359999999999998
991092556dfe4af39a5e446fd2746ac0,7,1,5.0,7.48,4,4.614999999999999
991321fedc8e4c46abd2a17137af756d,4,2,10.0,10.665,17,12.38470588235294
991386e4c20041428093919ed3c8f2ba,5,1,5.0,9.4,6,2.9883333333333333
99148a450059428180ed37cb9ab01f62,7,7,21.0,10.65857142857143,15,9.636666666666665
991d346a4fbf477492216394f803cf70,11,10,52.0,26.83599999999999,12,25.900833333333324
991e1092ad554373aed297ac057ed7dd,9,11,50.0,7.107272727272728,25,8.414799999999998
992561164e1a4722b9275fdde49463a0,1,1,3.0,6.28,6,2.876666666666667
9928fa3cadd940878121fdfb8f179f70,2,1,3.0,14.37,5,5.510000000000001
99297ea01107436fa8c2e2bc86f55d89,5,6,35.0,10.18,12,9.527500000000002
992aed77ecda4f5180d5da87adaff710,2,2,5.0,13.205,6,17.46
992eebab42594edc966b71493316cdd0,11,1,3.0,10.48,5,4.3919999999999995
99300e5d57214184a8f6486039b9eae8,3,0,0.0,0.0,4,0.8075
993235c327bd4f268b71cc1dcd90cb4a,4,1,5.0,6.16,10,2.903
993a163545cd402b88c2355011fdddae,4,0,0.0,0.0,2,0.595
993cd91b565c490c8be6373f876f1d09,8,0,0.0,0.0,6,1.0616666666666668
993f1b479403428d9a7af63109cd7d94,8,7,18.0,38.77285714285715,11,28.51
994b498441cf46ed808f912cd4458ec0,1,1,2.0,29.67,7,17.762857142857143
994b6ef7a8ca46e3b379518399f6ec93,29,29,66.0,15.95172413793104,30,15.77200000000001
994f18989ec64fcb9f9087bfab2bf78b,6,0,0.0,0.0,3,2.69
99512d6652584d91bbe36be81a88edd4,12,11,90.0,20.182727272727277,12,19.13166666666667
9951d311bcc244318409b7ebbcdc1d12,5,1,2.0,33.29,2,24.83
99529ff084d04e7c96ddfb73cc28777b,2,3,9.0,11.976666666666667,11,9.944545454545455
99589ef8a7824f78adef69de2275c8fa,5,4,8.0,19.53,7,20.46
99663aba00a64b92b356bad69bc86b55,2,1,5.0,5.28,5,3.086
996c11a0ef9d474396e889fc9215f835,7,2,15.0,10.98,9,11.953333333333333
996fb8e62375461f8f6ca0cf7d2eeaa3,10,10,90.0,10.382000000000001,14,9.963571428571429
99767a37b09740f0935d28d9d6b1f494,1,0,0.0,0.0,4,5.3975
9977ab34735945638ac018d617c90cc6,6,2,8.0,13.265,8,13.7575
99786650f058428b92ae0c52f1fcb9f0,9,9,18.0,88.33000000000001,13,61.828461538461546
997938e130bc4607a3649456a13d26a2,3,4,22.0,23.46,7,23.728571428571428
9985000483384e9abb6348b107ae7e46,27,26,116.0,29.138461538461538,31,28.59774193548387
998c265dbf8445e892162a8753207c2a,11,11,92.0,14.930909090909092,25,14.5296
998ea4ad4888418ea48370ff40ac713b,9,11,94.0,19.768181818181816,17,22.599411764705877
9990c2cbd54c43589f79191b730612a9,3,0,0.0,0.0,3,2.86
9990ee23425a462db0ec15a9b327d35d,11,10,23.0,13.032999999999998,18,13.951666666666668
999338157fd54f639b089cef0038e06a,8,0,0.0,0.0,1,0.05
9994b51cc1ba43ef969f4a798434ba97,10,14,93.0,19.83071428571429,21,19.258571428571422
99950b4620c247f3b138576e96e82c9d,9,8,32.0,24.12,9,23.301111111111112
99991bf10a0f4523b5facba836769ae9,6,7,30.0,10.23857142857143,18,8.933888888888891
999ba07136d944758f7d1b6620563e1c,6,1,10.0,12.06,3,18.180000000000003
99a0115e5cfa468aa139f2be4e5437c2,9,9,42.0,17.306666666666665,16,18.093750000000004
99a2fe3feea44fa6ae08c09f6f39cbeb,11,10,31.0,20.044,14,18.583571428571428
99aa41a074f247aea838f630c7acaf76,2,1,2.0,2.21,9,2.3644444444444446
99b18b650c2745489bf81a306852a7c5,4,1,3.0,27.63,1,27.63
99b4441ad4854f8bacafdf641eeadc7f,3,0,0.0,0.0,6,3.1749999999999994
99b4693c57f146fb81a2b44d6b7539a8,5,0,0.0,0.0,6,2.3783333333333334
99baac12030a4aa6acfc7f8c5453567d,2,2,8.0,26.055,2,26.055
99bab80d141440859b6e09bf4fd9bda9,9,0,0.0,0.0,5,4.002
99c3a74676344e3b8689d34aa78e9113,9,13,39.0,22.709230769230768,20,22.000499999999995
99c92d10054843c6af13efc3b4ecfef5,1,1,5.0,17.87,6,21.92
99cae7986957410cb23cebba9054c97b,3,0,0.0,0.0,4,2.5425
99cb2a9c95ef4f14999129b4dd56472e,5,0,0.0,0.0,5,2.6420000000000003
99cbd67a0475439eb62b01c777f4c5f4,4,0,0.0,0.0,4,1.065
99cc71b6809a4570b947e65e102f55e4,6,0,0.0,0.0,10,1.23
99d0d659823e4fe5a2b9837140fbcc64,3,3,15.0,11.086666666666668,16,8.040625
99d795545dbb4837b7ed00644ffbd367,6,3,17.0,18.406666666666666,6,13.938333333333333
99da812a6cf9401ea5df979119e4f507,5,0,0.0,0.0,6,2.151666666666667
99e14ce9b74e4742abe3394dc3a81d75,11,8,24.0,27.915,11,25.891818181818177
99e999cb959542e598d7dd2fd54b8611,4,4,25.0,24.0475,11,22.038181818181815
99e9a1916821461ebd5d5048dc2dff7d,10,10,26.0,22.535999999999998,22,20.62454545454545
99f82310db3242c593d47b848ce581bb,10,9,42.0,18.85333333333334,18,16.753333333333337
99f8f1204cd343ef96f813b7cdfe53e9,6,3,10.0,9.74,16,9.54375
99f9b5eb9a084c899c45bad9d61b4d1b,5,4,40.0,10.17,18,8.078333333333333
99fb553d386345e38f9ab0e29fa1bf49,11,10,92.0,14.800999999999998,20,13.0735
99fb9aaaaa674acab1f28b93031c27a7,3,3,10.0,9.91,13,11.976153846153844
99ffa82129904cd6adabcdfe02072904,9,4,40.0,26.79,4,26.79
9a016ced390440d9962499459afce371,9,5,13.0,12.540000000000001,7,12.89857142857143
9a0905e16caf4cedb73580ec1b26b74f,2,0,0.0,0.0,5,4.029999999999999
9a0b723307124e66a9a59c5b18122527,4,1,3.0,7.34,8,2.9287500000000004
9a0e465c898540a9b6221a6ddca88f60,3,0,0.0,0.0,18,9.646666666666667
9a0f56740b7a46e8b03138e0fee212e8,9,0,0.0,0.0,5,1.014
9a138d2b107142d795f46b7600fd3dff,5,2,15.0,15.78,4,14.935
9a16df07c9f34c37ad8fe4f3f59b8c94,3,2,13.0,13.855,8,17.74125
9a1ebc47359348d9b57f353d445dc482,11,10,29.0,12.394,16,10.419375
9a2c1fcc65814401a845b9b82de26d97,9,0,0.0,0.0,5,2.2279999999999998
9a30ad4712a341e5be025cf0f96d7ee3,3,3,6.0,13.356666666666667,10,11.431000000000001
9a30e5e95d734323908769529d201f65,2,1,2.0,16.36,3,16.040000000000003
9a3492fc3fea4ed4b156f0bc0db8fc52,5,3,17.0,22.040000000000003,14,23.89428571428571
9a35aada6b3447899a6a8eb4bc31aed9,3,2,8.0,5.115,11,4.1454545454545455
9a377b76528d4c5c805872b6149fd566,3,2,15.0,18.435000000000002,4,13.107500000000002
9a38b65ab2574937be1103ccab8d4e01,3,0,0.0,0.0,7,1.6400000000000001
9a3ae3cd8ae84a59bd4ffb201c04977e,3,3,25.0,24.093333333333334,9,21.294444444444448
9a3d4c98199149e894023860eaeac542,19,18,36.0,33.32000000000001,19,32.58210526315791
9a3f45cf29ef428b932492c7a5d6ac52,1,1,3.0,14.25,6,17.74
9a3fdbdde97f48748fedea07119e148d,2,6,35.0,10.563333333333334,13,9.893846153846154
9a4139ff6d45459c9ea4212bb2ce3084,10,10,92.0,17.959,15,20.06266666666666
9a457da3a65041a8bae46501d29c2c5a,5,3,15.0,24.613333333333333,12,17.213333333333335
9a47a77eb8fc43dc8c65ddfdee1123ee,3,3,13.0,8.756666666666666,10,8.281
9a486e1f8a8941db9af401ad52af2ac9,2,3,10.0,15.423333333333332,11,15.417272727272728
9a4ab5027e7a480dbaddecb9c06e8f2d,2,0,0.0,0.0,3,2.48
9a4d52645ef04c3f8b171b7886dde619,4,1,2.0,15.76,5,7.546000000000001
9a4f8b9976034a48a6599c41635a9386,3,4,22.0,18.7175,5,19.712000000000003
9a51d710fdda4b4ebba9550dcd15353c,3,1,2.0,50.42,13,6.567692307692307
9a57286ccc1b411fbed27247503dc1a5,3,2,10.0,5.630000000000001,7,3.374285714285714
9a5c134ced1742ec9307fc3b9e0e5325,8,8,80.0,16.349999999999998,16,19.058124999999997
9a6404d508484803818c88d6393ba26b,5,5,22.0,24.734,8,24.377499999999998
9a65bf68670342fa9d7c5310d09f6cf2,3,2,10.0,9.899999999999999,5,7.851999999999999
9a664345a62e4819a06e763c7de4a98b,2,2,15.0,21.465,3,20.736666666666668
9a674564f21d4478bed54a86b25fceb0,6,2,7.0,3.425,15,2.524666666666667
9a6c9d73cc284fa98a1330a5a0bde1b3,4,4,22.0,12.22,10,11.897000000000002
9a6e41f3f689410bab74f638363ef95a,4,0,0.0,0.0,2,15.204999999999998
9a71e5d79fdf40c8b316ea7cf615bc21,3,4,20.0,12.5625,17,9.623529411764707
9a76495a02e9445db40943cc3f1d62d2,6,6,22.0,7.68,10,7.813000000000001
9a771d17217c4cce87c1abeca24b70bb,1,1,10.0,16.04,10,10.102999999999998
9a800ada591146829cb314bbba5e0467,2,0,0.0,0.0,4,1.64
9a800b4c6a5141c58da7c46d88bdaa91,3,1,10.0,19.13,8,23.545
9a84c544ff7a4887bc047cc06d8c388c,4,1,2.0,4.73,9,3.586666666666667
9a88783ce0a54304be646cc6226fb3ab,3,0,0.0,0.0,3,1.63
9a8a361aed934601999cd5500be11805,10,0,0.0,0.0,10,2.868
9a8bc17fd045424896a4884cd634aa9b,5,5,50.0,19.218,7,18.258571428571425
9a909a237a0b42548e3de9a7ab700d60,2,4,22.0,14.389999999999999,8,15.3225
9a90ae5677bb493b838b59d875fdf0f4,19,19,95.0,25.632105263157893,22,25.68227272727273
9a98ee297491498b97ada808e2e7f3c1,3,0,0.0,0.0,6,0.9416666666666668
9a9a6f44405f49fdb0c3fa45109767d5,10,9,18.0,2.882222222222222,23,2.665652173913043
9a9ad4808e9148459f56a8b8bdfa18da,7,6,15.0,4.315,20,4.168000000000001
9a9b396176624d1296897645eceb65c0,6,0,0.0,0.0,2,3.0749999999999997
9a9ce5c7b24c4728af3c659f4069b77c,10,13,41.0,9.999999999999998,19,9.76157894736842
9a9e36298cb54b72a95fd6550ceff288,4,3,7.0,20.046666666666663,18,13.38222222222222
9a9e4bc03342441890dac077c283f821,5,3,17.0,25.790000000000003,5,26.564
9aa11a3cdbac4c0192706ac2b7aa40da,6,5,23.0,5.936000000000002,11,4.464545454545455
9aa25ad8fd1940efb459bb515e6abcb5,6,7,52.0,14.411428571428575,10,12.723000000000003
9aa538ebf4704f10b8c53e221e6e1efe,10,10,92.0,16.659,15,18.364
9aa5671757c044018bb4aac4795aa9ae,6,5,45.0,27.014,8,25.625
9aa6316728c24a16a7819ba6cefb6060,2,0,0.0,0.0,1,0.88
9aad7d4556ac493a8d09b0bf3d7c88f2,1,4,8.0,19.605,13,19.503846153846155
9ab70826a6ae46848c108fd59643355d,2,2,20.0,15.884999999999998,11,15.925454545454544
9ab72a00dcf34cd1a9e6383c908f5652,7,0,0.0,0.0,2,1.4500000000000002
9ab83b0a9fe74e4ead33c741bcc4c2ea,5,5,25.0,23.184,14,24.685714285714283
9aba5058cb4f483da896335a1479a944,11,10,31.0,22.663,21,24.023333333333333
9abbf904992d40fe98f39c40a07aecd3,4,4,27.0,19.9375,7,18.392857142857142
9abfe56184f4404f912a912f156d81a5,2,1,2.0,9.13,3,8.51
9ac56967925a4c33bd7a256a140ca46e,5,2,7.0,5.99,16,4.37125
9ac86455545b4f2f8e0f91fb152d3786,5,5,29.0,23.104,14,23.742142857142856
9acbb111ba2f452cbbafabaf49138377,0,0,0.0,0.0,6,2.266666666666667
9ad0113b2b394075bf740e1bd8938536,10,1,3.0,8.11,7,3.0128571428571425
9ad72ac31afc4eff9964e1e474b82bd8,5,2,5.0,8.28,5,7.347999999999999
9ad81fe319ba406c96f2469926aac077,0,1,2.0,11.17,6,8.785
9add5b42cfc447aebc49a1a27cd4fdc9,6,5,45.0,26.940000000000005,9,24.317777777777778
9ae56116908640fc83477982da0aaec4,12,11,49.0,11.697272727272729,32,32.01531249999999
9ae9bceb0c01429f9db6066566ba92ff,0,4,8.0,10.115,7,7.680000000000001
9aeae2cbe24e4d62a7f4ce050be5da80,4,2,7.0,21.55,3,22.89
9af675b1fa8d47879fd65ac0835c70b8,7,0,0.0,0.0,1,1.22
9afe4f7d8c5445798a46b0df7f026668,6,5,10.0,4.682,20,2.8595
9b06f60a37f74483be79ce9d55600d16,2,2,13.0,12.46,11,15.05090909090909
9b0841c814534f23bf691f4a68f92f1a,3,3,12.0,18.30666666666667,6,20.635
9b0b6a79feaa489482974734269b57bc,5,4,17.0,118.3675,12,51.28333333333333
9b0cdf56c54f4e52a971f90936e46607,28,28,91.0,17.942500000000006,32,18.04218750000001
9b0e7b326e314b758369c2f794566eb3,7,3,15.0,12.533333333333333,22,14.000454545454545
9b0f5580dcd8430db0dcac0f1dca723c,6,1,2.0,1.15,13,2.141538461538462
9b12f30fa5ca48fca44b3ed7c7936749,5,4,20.0,8.98,18,4.431111111111111
9b159098792f41a889eeecf69da1413a,5,2,5.0,3.84,9,2.08
9b177c2a75054cc2a10db0e666a565f5,5,0,0.0,0.0,4,2.46
9b1868a4c4f24b1a8d0e313eb5a6f014,1,0,0.0,0.0,5,1.448
9b1f748c79ae43bc93c10499159341f8,0,3,15.0,69.13,4,52.06999999999999
9b265daef0cd4839aabee7f4ee851050,6,6,28.0,22.755,17,24.905882352941177
9b297ca6dc8a4c328219fa21dad746c2,4,2,7.0,20.29,2,20.29
9b2b02e1cd20404cb89ae2439771d135,1,2,5.0,7.37,12,3.805
9b2ec72a4ee04bb1bbf360642f22e7d3,10,9,19.0,3.17,16,2.7106250000000003
9b369b26d6fe4dcbae7eded339d09d75,10,9,26.0,17.65222222222222,10,17.653
9b3a49d67c9042c19109e55553706dff,4,0,0.0,0.0,10,1.319
9b3ad3f853cd443393060b8c75e2dade,2,1,3.0,26.62,9,25.006666666666668
9b4047b3caa2401d9671b136ada0f8cc,2,6,25.0,26.16166666666666,8,25.676249999999996
9b42f9e0dc2e465982845e31f0b5c02d,5,6,30.0,16.465,8,15.575000000000001
9b4a23b207c5467383c8780f25641d74,3,1,3.0,5.71,7,2.924285714285714
9b4b02ab6a744385ae6007e4c95099cc,9,13,54.0,13.413076923076924,28,11.115
9b4db663f6f74fcca53c50b9bbbdc115,13,12,60.0,21.94333333333333,13,21.40461538461538
9b54b880b94a4b3dba15e476955ffb53,11,10,21.0,7.4529999999999985,24,4.430833333333333
9b556b96878a469dbbcf6118abbf96e6,7,5,22.0,6.846000000000001,11,3.950909090909091
9b55a111d8564097a059a66017bd0932,3,3,18.0,20.163333333333334,11,21.304545454545455
9b57b7bc4ea24fc1a3d2f4760a141941,10,9,29.0,4.296666666666666,27,3.5911111111111116
9b57fc35a3e94321b91896e05e4bd83f,2,0,0.0,0.0,3,1.55
9b59c4800e8a4ae1b8e7f071891bbc6c,2,3,13.0,4.27,15,3.3119999999999994
9b5bc512523b457e84446948947cbacc,18,17,98.0,15.622941176470587,24,14.988750000000001
9b5e22ec29e84cdcbafa8127471d71f0,1,1,3.0,7.84,5,3.816
9b5ef3657ea24e6388e6b7f18eae0f57,8,3,18.0,9.913333333333334,19,8.32
9b5f31aa2dde4dd49d92d6fd2c0cd44f,4,1,10.0,10.93,7,4.912857142857143
9b62e142191d426bb5a47773311d4101,5,3,22.0,16.296666666666667,10,20.44
9b65915d051b405dbc7d81464f943f3d,5,0,0.0,0.0,3,4.503333333333333
9b675a966bd040eeac75f9aa01b14773,4,1,10.0,11.08,2,13.559999999999999
9b6a4d4dc49643b4872c16def5649db7,3,2,13.0,10.075,15,7.979333333333333
9b6d460b5d0346f4aa64be7e6d713ce3,16,16,32.0,23.869999999999997,28,26.220357142857136
9b6e529df1234889bb807759037a3f7d,5,2,5.0,2.47,9,2.6599999999999997
9b70ea1d005240ebab90c20a23d74149,10,0,0.0,0.0,3,3.43
9b716897019a4900b39443caf084d701,6,0,0.0,0.0,6,28.021666666666665
9b75ecc50287471c9154e85be26068a1,5,0,0.0,0.0,4,4.7375
9b7880f5980b4df8bc3d3a7f895f6174,7,1,5.0,5.44,8,3.5725000000000002
9b7cf5a50ea1407c84b87fdea5459b87,5,4,9.0,7.33,18,3.499444444444444
9b7fd41103a84ffd892f8a3afc178577,2,0,0.0,0.0,2,1.71
